DBUID,db_name,area_sq_km,pop_total,pop_male,pop_female,pop_density_km2,density_tier,age_median,age_0_14,age_15_64,age_65_plus,pct_0_14,pct_65_plus,dependency_ratio,private_dwellings,occupied_dwellings,occupancy_rate,avg_household_size,apt_5plus,median_household_income,pct_low_income_lico,median_after_tax_income,avg_total_income
35280417004,35280417004,0.0261,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
35280417005,35280417005,0.2938,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
35280417007,35280417007,4.1248,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,6,5,74000
35280419001,35280419001,0.4674,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280419002,35280419002,0.7134,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280419003,35280419003,0.9909,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280419004,35280419004,4.0896,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280419005,35280419005,4.1113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280419006,35280419006,2.0884,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,0,91000
35280426007,35280426007,0.7287,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79000,2.4,10,70500
35280427001,35280427001,0.0301,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,0,88000
35280427002,35280427002,0.3007,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,0,88000
35280427007,35280427007,0.7973,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,0,88000
35280428001,35280428001,1.9391,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428004,35280428004,4.2186,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428005,35280428005,0.0113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428006,35280428006,0.0102,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428009,35280428009,4.1992,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428010,35280428010,4.2132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428011,35280428011,3.0381,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428012,35280428012,0.0141,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428013,35280428013,0.0142,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428014,35280428014,0.0015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428015,35280428015,4.2113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428016,35280428016,0.2273,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428017,35280428017,0.8003,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280428018,35280428018,3.0398,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,1.6,15,57600
35280436001,35280436001,0.0168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436002,35280436002,0.0195,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436003,35280436003,0.2086,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436006,35280436006,0.0236,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436007,35280436007,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436008,35280436008,0.0189,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436009,35280436009,0.0118,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436010,35280436010,0.2037,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280436011,35280436011,0.0379,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,NA,10,83000
35280437006,35280437006,0.1346,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2,10,89000
35280437008,35280437008,0.4874,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2,10,89000
35280437009,35280437009,0.0447,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2,10,89000
35280438001,35280438001,3.5654,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438002,35280438002,1.2018,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438003,35280438003,0.5454,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438004,35280438004,4.2262,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438005,35280438005,1.2192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438006,35280438006,0.0057,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438008,35280438008,0.0349,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280438011,35280438011,4.7986,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280439010,35280439010,0.1728,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,2.4,15,68500
35280438012,35280438012,3.1182,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280441001,35280441001,0.0392,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35280441002,35280441002,0.0351,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35280441003,35280441003,0.0346,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35280441004,35280441004,0.0119,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35290088004,35290088004,0.0122,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800,10.8,15,49600
35280438014,35280438014,2.9409,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,1.2,5,87000
35280439001,35280439001,0.0344,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,2.4,15,68500
35280439002,35280439002,0.0407,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,2.4,15,68500
35280441005,35280441005,0.053,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35280441006,35280441006,0.0543,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,NA,10,75500
35280443001,35280443001,0.0483,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35280443002,35280443002,0.0379,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35280443003,35280443003,0.036,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35280443004,35280443004,0.0168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35280445002,35280445002,0.0025,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445003,35280445003,5.1854,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445004,35280445004,1.6434,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445005,35280445005,5.1691,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445007,35280445007,0.3967,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280450005,35280450005,0.0155,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35290010002,35290010002,0.0164,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,1,5,89000
35280445008,35280445008,3.6875,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445009,35280445009,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280445010,35280445010,4.6155,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.8,5,83000
35280450001,35280450001,0.0199,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280450002,35280450002,0.0243,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280450003,35280450003,0.0168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280450004,35280450004,0.0153,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280450006,35280450006,0.148,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280450007,35280450007,0.1692,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35290088005,35290088005,0.0118,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800,10.8,15,49600
35280450008,35280450008,0.4932,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,3.6,5,57200
35280451003,35280451003,0.0117,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,3.8,10,59200
35280451009,35280451009,4.2578,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,3.8,10,59200
35280451010,35280451010,0.4298,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,3.8,10,59200
35280458004,35280458004,4.9648,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35290088006,35290088006,0.0122,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800,10.8,15,49600
35280451011,35280451011,1.8091,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,3.8,10,59200
35290021003,35290021003,0.0565,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.6,5,90000
35280451012,35280451012,2.2527,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,3.8,10,59200
35280458001,35280458001,5.061,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458002,35280458002,4.9598,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458003,35280458003,0.0354,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458005,35280458005,4.5143,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458006,35280458006,3.3271,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458009,35280458009,4.8983,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280458010,35280458010,1.3787,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280460008,35280460008,0.055,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280458011,35280458011,1.4948,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,2.8,5,68000
35280459001,35280459001,0.0276,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280459002,35280459002,0.0513,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280459003,35280459003,0.0244,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280459005,35280459005,0.0333,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280460012,35280460012,0.0196,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460015,35280460015,0.011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460016,35280460016,0.0049,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460017,35280460017,0.0052,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280459014,35280459014,0.5026,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280459015,35280459015,0.1062,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35290023008,35290023008,0.011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106000,1.2,5,92000
35280459016,35280459016,0.4996,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,1,25,59600
35280460005,35280460005,1.687,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460006,35280460006,0.0022,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460007,35280460007,0.0471,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460020,35280460020,0.3497,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35290045003,35290045003,0.019,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,3.6,5,67000
35280460021,35280460021,0.0055,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460024,35280460024,0.0041,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35290007002,35290007002,0.132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112000,1,0,93000
35290008005,35290008005,0.0633,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,NA,0,83000
35290009003,35290009003,0.0561,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35290009004,35290009004,0.0349,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,0,97000
35280460030,35280460030,3.9265,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35280460031,35280460031,0.3319,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,4,20,62400
35290010005,35290010005,0.2411,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,1,5,89000
35290011008,35290011008,0.1549,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67500,3.5,15,60800
35290012008,35290012008,0.017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124000,NA,0,107000
35290012009,35290012009,0.1568,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124000,NA,0,107000
35290021009,35290021009,0.0625,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.6,5,90000
35290013001,35290013001,0.0902,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,3.2,5,83000
35290013002,35290013002,0.0122,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,3.2,5,83000
35290013003,35290013003,0.0169,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,3.2,5,83000
35290015001,35290015001,0.2257,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,2.8,5,82000
35290016001,35290016001,0.091,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106000,2.8,0,94000
35290017001,35290017001,0.0595,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155000,NA,0,132000
35290017002,35290017002,0.0375,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155000,NA,0,132000
35290018001,35290018001,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126000,1,0,107000
35290018002,35290018002,0.0999,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126000,1,0,107000
35290018003,35290018003,0.0163,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126000,1,0,107000
35290021001,35290021001,0.0335,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.6,5,90000
35290019001,35290019001,0.1518,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113000,NA,0,98000
35290020001,35290020001,0.0361,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,5,79000
35290020002,35290020002,0.063,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,5,79000
35290020004,35290020004,0.0438,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,5,79000
35290020005,35290020005,0.015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,5,79000
35290020008,35290020008,0.0373,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,5,79000
35290023013,35290023013,0.1013,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106000,1.2,5,92000
35290024002,35290024002,0.0327,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,5,92000
35290024003,35290024003,0.0247,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,5,92000
35290024004,35290024004,0.0891,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,5,92000
35290025001,35290025001,0.0286,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,NA,0,97000
35290025002,35290025002,0.0648,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,NA,0,97000
35290025003,35290025003,0.0302,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,NA,0,97000
35290026004,35290026004,0.0268,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124000,1.6,0,105000
35290029001,35290029001,0.1056,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.2,5,92000
35290029002,35290029002,0.0212,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.2,5,92000
35290029003,35290029003,0.0142,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.2,5,92000
35290029004,35290029004,0.0231,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.2,5,92000
35290029005,35290029005,0.0171,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.2,5,92000
35290045004,35290045004,0.0193,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,3.6,5,67000
35290030002,35290030002,0.1278,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.6,5,84000
35290031008,35290031008,0.0267,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,2,20,61200
35290031010,35290031010,0.0074,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,2,20,61200
35290031013,35290031013,0.1075,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,2,20,61200
35290032003,35290032003,0.2071,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,4.4,25,49600
35290038002,35290038002,0.0254,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68500,2.8,25,64000
35290033001,35290033001,0.1135,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,NA,0,104000
35290033002,35290033002,0.0386,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,NA,0,104000
35290034003,35290034003,0.0189,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35290034005,35290034005,0.0073,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35290034006,35290034006,0.0153,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35290034007,35290034007,0.0181,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35290034008,35290034008,0.023,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35290038011,35290038011,0.0228,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68500,2.8,25,64000
35290034011,35290034011,0.2269,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
