ElectoralDistrictID,District,Bureau,Poste,Candidat,Partie,Votes,TotalValidVotes,TotalRejectedVotes,TotalVotes
193,193-Villeray,045,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,15,206,0,206
193,193-Villeray,046,"0,00",DUVAL Jean,Indépendant,1,192,2,194
193,193-Villeray,046,"0,00",HU Fang,Indépendant,2,192,2,194
193,193-Villeray,046,"0,00",LE ROUGETEL Katy,Indépendant,0,192,2,194
193,193-Villeray,046,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,9,192,2,194
193,193-Villeray,046,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,40,192,2,194
193,193-Villeray,046,"0,00",KACOU Jean-François,Futur Montréal,2,192,2,194
193,193-Villeray,046,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,118,192,2,194
193,193-Villeray,046,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,20,192,2,194
193,193-Villeray,047,"0,00",DUVAL Jean,Indépendant,1,174,0,174
193,193-Villeray,047,"0,00",HU Fang,Indépendant,0,174,0,174
193,193-Villeray,047,"0,00",LE ROUGETEL Katy,Indépendant,1,174,0,174
193,193-Villeray,047,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,174,0,174
193,193-Villeray,047,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,29,174,0,174
193,193-Villeray,047,"0,00",KACOU Jean-François,Futur Montréal,0,174,0,174
193,193-Villeray,047,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,117,174,0,174
193,193-Villeray,047,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,14,174,0,174
193,193-Villeray,048,"0,00",DUVAL Jean,Indépendant,0,185,2,187
193,193-Villeray,048,"0,00",HU Fang,Indépendant,0,185,2,187
193,193-Villeray,048,"0,00",LE ROUGETEL Katy,Indépendant,0,185,2,187
193,193-Villeray,048,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,185,2,187
193,193-Villeray,048,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,29,185,2,187
193,193-Villeray,048,"0,00",KACOU Jean-François,Futur Montréal,2,185,2,187
193,193-Villeray,048,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,119,185,2,187
193,193-Villeray,048,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,23,185,2,187
193,193-Villeray,049,"0,00",DUVAL Jean,Indépendant,0,177,1,178
193,193-Villeray,049,"0,00",HU Fang,Indépendant,0,177,1,178
193,193-Villeray,049,"0,00",LE ROUGETEL Katy,Indépendant,0,177,1,178
193,193-Villeray,049,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,177,1,178
193,193-Villeray,049,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,32,177,1,178
193,193-Villeray,049,"0,00",KACOU Jean-François,Futur Montréal,3,177,1,178
193,193-Villeray,049,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,119,177,1,178
193,193-Villeray,049,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,19,177,1,178
193,193-Villeray,005,"0,00",DUVAL Jean,Indépendant,0,126,1,127
193,193-Villeray,005,"0,00",HU Fang,Indépendant,1,126,1,127
193,193-Villeray,005,"0,00",LE ROUGETEL Katy,Indépendant,0,126,1,127
193,193-Villeray,005,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,126,1,127
193,193-Villeray,005,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,21,126,1,127
193,193-Villeray,005,"0,00",KACOU Jean-François,Futur Montréal,1,126,1,127
193,193-Villeray,005,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,81,126,1,127
193,193-Villeray,005,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,18,126,1,127
193,193-Villeray,050,"0,00",DUVAL Jean,Indépendant,0,162,7,169
193,193-Villeray,050,"0,00",HU Fang,Indépendant,0,162,7,169
193,193-Villeray,050,"0,00",LE ROUGETEL Katy,Indépendant,0,162,7,169
193,193-Villeray,050,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,10,162,7,169
193,193-Villeray,050,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,47,162,7,169
193,193-Villeray,050,"0,00",KACOU Jean-François,Futur Montréal,3,162,7,169
193,193-Villeray,050,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,93,162,7,169
193,193-Villeray,050,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,162,7,169
193,193-Villeray,051,"0,00",DUVAL Jean,Indépendant,0,120,2,122
193,193-Villeray,051,"0,00",HU Fang,Indépendant,0,120,2,122
193,193-Villeray,051,"0,00",LE ROUGETEL Katy,Indépendant,0,120,2,122
193,193-Villeray,051,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,10,120,2,122
193,193-Villeray,051,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,29,120,2,122
193,193-Villeray,051,"0,00",KACOU Jean-François,Futur Montréal,1,120,2,122
193,193-Villeray,051,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,69,120,2,122
193,193-Villeray,051,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,11,120,2,122
193,193-Villeray,052,"0,00",DUVAL Jean,Indépendant,0,140,2,142
193,193-Villeray,052,"0,00",HU Fang,Indépendant,0,140,2,142
193,193-Villeray,052,"0,00",LE ROUGETEL Katy,Indépendant,0,140,2,142
193,193-Villeray,052,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,13,140,2,142
193,193-Villeray,052,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,34,140,2,142
193,193-Villeray,052,"0,00",KACOU Jean-François,Futur Montréal,5,140,2,142
193,193-Villeray,052,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,80,140,2,142
193,193-Villeray,052,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,140,2,142
193,193-Villeray,006,"0,00",DUVAL Jean,Indépendant,0,124,5,129
193,193-Villeray,006,"0,00",HU Fang,Indépendant,1,124,5,129
193,193-Villeray,006,"0,00",LE ROUGETEL Katy,Indépendant,0,124,5,129
193,193-Villeray,006,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,13,124,5,129
193,193-Villeray,006,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,41,124,5,129
193,193-Villeray,006,"0,00",KACOU Jean-François,Futur Montréal,6,124,5,129
193,193-Villeray,006,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,52,124,5,129
193,193-Villeray,006,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,11,124,5,129
193,193-Villeray,601,"0,00",DUVAL Jean,Indépendant,2,223,4,227
193,193-Villeray,601,"0,00",HU Fang,Indépendant,1,223,4,227
193,193-Villeray,601,"0,00",LE ROUGETEL Katy,Indépendant,1,223,4,227
193,193-Villeray,601,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,37,223,4,227
193,193-Villeray,601,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,60,223,4,227
193,193-Villeray,601,"0,00",KACOU Jean-François,Futur Montréal,2,223,4,227
193,193-Villeray,601,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,98,223,4,227
193,193-Villeray,601,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,22,223,4,227
193,193-Villeray,602,"0,00",DUVAL Jean,Indépendant,0,196,4,200
193,193-Villeray,602,"0,00",HU Fang,Indépendant,0,196,4,200
193,193-Villeray,602,"0,00",LE ROUGETEL Katy,Indépendant,0,196,4,200
193,193-Villeray,602,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,18,196,4,200
193,193-Villeray,602,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,45,196,4,200
193,193-Villeray,602,"0,00",KACOU Jean-François,Futur Montréal,2,196,4,200
193,193-Villeray,602,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,108,196,4,200
193,193-Villeray,602,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,23,196,4,200
193,193-Villeray,603,"0,00",DUVAL Jean,Indépendant,0,136,3,139
193,193-Villeray,603,"0,00",HU Fang,Indépendant,0,136,3,139
193,193-Villeray,603,"0,00",LE ROUGETEL Katy,Indépendant,0,136,3,139
193,193-Villeray,603,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,136,3,139
193,193-Villeray,603,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,32,136,3,139
193,193-Villeray,603,"0,00",KACOU Jean-François,Futur Montréal,2,136,3,139
193,193-Villeray,603,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,73,136,3,139
193,193-Villeray,603,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,17,136,3,139
193,193-Villeray,604,"0,00",DUVAL Jean,Indépendant,0,171,1,172
193,193-Villeray,604,"0,00",HU Fang,Indépendant,2,171,1,172
193,193-Villeray,604,"0,00",LE ROUGETEL Katy,Indépendant,2,171,1,172
193,193-Villeray,604,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,7,171,1,172
193,193-Villeray,604,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,45,171,1,172
193,193-Villeray,604,"0,00",KACOU Jean-François,Futur Montréal,3,171,1,172
193,193-Villeray,604,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,87,171,1,172
193,193-Villeray,604,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,25,171,1,172
193,193-Villeray,007,"0,00",DUVAL Jean,Indépendant,0,105,1,106
193,193-Villeray,007,"0,00",HU Fang,Indépendant,0,105,1,106
193,193-Villeray,007,"0,00",LE ROUGETEL Katy,Indépendant,0,105,1,106
193,193-Villeray,007,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,16,105,1,106
193,193-Villeray,007,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,28,105,1,106
193,193-Villeray,007,"0,00",KACOU Jean-François,Futur Montréal,2,105,1,106
193,193-Villeray,007,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,49,105,1,106
193,193-Villeray,007,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,10,105,1,106
193,193-Villeray,701,"0,00",DUVAL Jean,Indépendant,0,150,1,151
193,193-Villeray,701,"0,00",HU Fang,Indépendant,0,150,1,151
193,193-Villeray,701,"0,00",LE ROUGETEL Katy,Indépendant,0,150,1,151
193,193-Villeray,701,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,2,150,1,151
193,193-Villeray,701,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,10,150,1,151
193,193-Villeray,701,"0,00",KACOU Jean-François,Futur Montréal,2,150,1,151
193,193-Villeray,701,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,112,150,1,151
193,193-Villeray,701,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,24,150,1,151
193,193-Villeray,008,"0,00",DUVAL Jean,Indépendant,0,140,0,140
193,193-Villeray,008,"0,00",HU Fang,Indépendant,0,140,0,140
193,193-Villeray,008,"0,00",LE ROUGETEL Katy,Indépendant,0,140,0,140
193,193-Villeray,008,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,11,140,0,140
193,193-Villeray,008,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,41,140,0,140
193,193-Villeray,008,"0,00",KACOU Jean-François,Futur Montréal,7,140,0,140
193,193-Villeray,008,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,68,140,0,140
193,193-Villeray,008,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,13,140,0,140
193,193-Villeray,009,"0,00",DUVAL Jean,Indépendant,1,83,1,84
193,193-Villeray,009,"0,00",HU Fang,Indépendant,1,83,1,84
193,193-Villeray,009,"0,00",LE ROUGETEL Katy,Indépendant,1,83,1,84
193,193-Villeray,009,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,16,83,1,84
193,193-Villeray,009,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,22,83,1,84
193,193-Villeray,009,"0,00",KACOU Jean-François,Futur Montréal,8,83,1,84
193,193-Villeray,009,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,31,83,1,84
193,193-Villeray,009,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,3,83,1,84
193,193-Villeray,901,"0,00",DUVAL Jean,Indépendant,0,142,2,144
193,193-Villeray,901,"0,00",HU Fang,Indépendant,0,142,2,144
193,193-Villeray,901,"0,00",LE ROUGETEL Katy,Indépendant,0,142,2,144
193,193-Villeray,901,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,17,142,2,144
193,193-Villeray,901,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,50,142,2,144
193,193-Villeray,901,"0,00",KACOU Jean-François,Futur Montréal,2,142,2,144
193,193-Villeray,901,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,69,142,2,144
193,193-Villeray,901,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,142,2,144
193,193-Villeray,902,"0,00",DUVAL Jean,Indépendant,1,139,3,142
193,193-Villeray,902,"0,00",HU Fang,Indépendant,0,139,3,142
193,193-Villeray,902,"0,00",LE ROUGETEL Katy,Indépendant,1,139,3,142
193,193-Villeray,902,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,16,139,3,142
193,193-Villeray,902,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,57,139,3,142
193,193-Villeray,902,"0,00",KACOU Jean-François,Futur Montréal,1,139,3,142
193,193-Villeray,902,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,56,139,3,142
193,193-Villeray,902,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,139,3,142
193,193-Villeray,903,"0,00",DUVAL Jean,Indépendant,0,122,0,122
193,193-Villeray,903,"0,00",HU Fang,Indépendant,0,122,0,122
193,193-Villeray,903,"0,00",LE ROUGETEL Katy,Indépendant,0,122,0,122
193,193-Villeray,903,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,6,122,0,122
193,193-Villeray,903,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,31,122,0,122
193,193-Villeray,903,"0,00",KACOU Jean-François,Futur Montréal,1,122,0,122
193,193-Villeray,903,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,74,122,0,122
193,193-Villeray,903,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,10,122,0,122
193,193-Villeray,904,"0,00",DUVAL Jean,Indépendant,0,155,2,157
193,193-Villeray,904,"0,00",HU Fang,Indépendant,0,155,2,157
193,193-Villeray,904,"0,00",LE ROUGETEL Katy,Indépendant,0,155,2,157
193,193-Villeray,904,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,14,155,2,157
193,193-Villeray,904,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,42,155,2,157
193,193-Villeray,904,"0,00",KACOU Jean-François,Futur Montréal,3,155,2,157
193,193-Villeray,904,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,88,155,2,157
193,193-Villeray,904,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,155,2,157
193,193-Villeray,905,"0,00",DUVAL Jean,Indépendant,0,155,1,156
193,193-Villeray,905,"0,00",HU Fang,Indépendant,0,155,1,156
193,193-Villeray,905,"0,00",LE ROUGETEL Katy,Indépendant,0,155,1,156
193,193-Villeray,905,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,18,155,1,156
193,193-Villeray,905,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,35,155,1,156
193,193-Villeray,905,"0,00",KACOU Jean-François,Futur Montréal,3,155,1,156
193,193-Villeray,905,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,85,155,1,156
193,193-Villeray,905,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,14,155,1,156
193,193-Villeray,906,"0,00",DUVAL Jean,Indépendant,0,167,3,170
193,193-Villeray,906,"0,00",HU Fang,Indépendant,0,167,3,170
193,193-Villeray,906,"0,00",LE ROUGETEL Katy,Indépendant,1,167,3,170
193,193-Villeray,906,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,17,167,3,170
193,193-Villeray,906,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,41,167,3,170
193,193-Villeray,906,"0,00",KACOU Jean-François,Futur Montréal,5,167,3,170
193,193-Villeray,906,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,84,167,3,170
193,193-Villeray,906,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,19,167,3,170
193,193-Villeray,907,"0,00",DUVAL Jean,Indépendant,0,155,0,155
193,193-Villeray,907,"0,00",HU Fang,Indépendant,1,155,0,155
193,193-Villeray,907,"0,00",LE ROUGETEL Katy,Indépendant,0,155,0,155
193,193-Villeray,907,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,155,0,155
193,193-Villeray,907,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,36,155,0,155
193,193-Villeray,907,"0,00",KACOU Jean-François,Futur Montréal,0,155,0,155
193,193-Villeray,907,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,103,155,0,155
193,193-Villeray,907,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,11,155,0,155
193,193-Villeray,908,"0,00",DUVAL Jean,Indépendant,1,192,4,196
193,193-Villeray,908,"0,00",HU Fang,Indépendant,0,192,4,196
193,193-Villeray,908,"0,00",LE ROUGETEL Katy,Indépendant,1,192,4,196
193,193-Villeray,908,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,18,192,4,196
193,193-Villeray,908,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,58,192,4,196
193,193-Villeray,908,"0,00",KACOU Jean-François,Futur Montréal,1,192,4,196
193,193-Villeray,908,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,105,192,4,196
193,193-Villeray,908,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,192,4,196
193,193-Villeray,909,"0,00",DUVAL Jean,Indépendant,0,185,2,187
193,193-Villeray,909,"0,00",HU Fang,Indépendant,0,185,2,187
193,193-Villeray,909,"0,00",LE ROUGETEL Katy,Indépendant,0,185,2,187
193,193-Villeray,909,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,19,185,2,187
193,193-Villeray,909,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,34,185,2,187
193,193-Villeray,909,"0,00",KACOU Jean-François,Futur Montréal,1,185,2,187
193,193-Villeray,909,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,122,185,2,187
193,193-Villeray,909,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,185,2,187
193,193-Villeray,910,"0,00",DUVAL Jean,Indépendant,1,185,1,186
193,193-Villeray,910,"0,00",HU Fang,Indépendant,0,185,1,186
193,193-Villeray,910,"0,00",LE ROUGETEL Katy,Indépendant,0,185,1,186
193,193-Villeray,910,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,10,185,1,186
193,193-Villeray,910,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,33,185,1,186
193,193-Villeray,910,"0,00",KACOU Jean-François,Futur Montréal,1,185,1,186
193,193-Villeray,910,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,131,185,1,186
193,193-Villeray,910,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,185,1,186
193,193-Villeray,911,"0,00",DUVAL Jean,Indépendant,0,221,1,222
193,193-Villeray,911,"0,00",HU Fang,Indépendant,0,221,1,222
193,193-Villeray,911,"0,00",LE ROUGETEL Katy,Indépendant,0,221,1,222
193,193-Villeray,911,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,16,221,1,222
193,193-Villeray,911,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,61,221,1,222
193,193-Villeray,911,"0,00",KACOU Jean-François,Futur Montréal,2,221,1,222
193,193-Villeray,911,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,126,221,1,222
193,193-Villeray,911,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,16,221,1,222
193,193-Villeray,912,"0,00",DUVAL Jean,Indépendant,0,191,3,194
193,193-Villeray,912,"0,00",HU Fang,Indépendant,0,191,3,194
193,193-Villeray,912,"0,00",LE ROUGETEL Katy,Indépendant,1,191,3,194
193,193-Villeray,912,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,3,191,3,194
193,193-Villeray,912,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,48,191,3,194
193,193-Villeray,912,"0,00",KACOU Jean-François,Futur Montréal,2,191,3,194
193,193-Villeray,912,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,120,191,3,194
193,193-Villeray,912,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,17,191,3,194
193,193-Villeray,913,"0,00",DUVAL Jean,Indépendant,1,241,4,245
193,193-Villeray,913,"0,00",HU Fang,Indépendant,0,241,4,245
193,193-Villeray,913,"0,00",LE ROUGETEL Katy,Indépendant,0,241,4,245
193,193-Villeray,913,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,22,241,4,245
193,193-Villeray,913,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,48,241,4,245
193,193-Villeray,913,"0,00",KACOU Jean-François,Futur Montréal,0,241,4,245
193,193-Villeray,913,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,158,241,4,245
193,193-Villeray,913,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,12,241,4,245
194,194-Parc-Extension,001,"0,00",DUVAL Jean,Indépendant,0,174,1,175
194,194-Parc-Extension,001,"0,00",HU Fang,Indépendant,0,174,1,175
194,194-Parc-Extension,001,"0,00",LE ROUGETEL Katy,Indépendant,0,174,1,175
194,194-Parc-Extension,001,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,14,174,1,175
194,194-Parc-Extension,001,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,45,174,1,175
194,194-Parc-Extension,001,"0,00",KACOU Jean-François,Futur Montréal,4,174,1,175
194,194-Parc-Extension,001,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,92,174,1,175
194,194-Parc-Extension,001,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,19,174,1,175
